0,1,2
155,0,278
155,0,276
155,0,275
155,0,274
155,0,273
155,0,272
155,0,271
155,0,270
155,0,269
155,0,268
155,0,267
155,0,266
155,0,265
155,0,264
155,0,263
155,0,262
155,0,261
155,0,260
155,0,259
155,0,258
155,0,257
155,0,255
155,0,254
155,0,253
155,0,252
155,0,251
155,0,250
155,0,249
155,0,248
155,0,243
155,0,242
155,0,241
155,0,239
155,0,238
155,0,237
155,0,236
155,0,235
155,0,233
155,0,232
155,0,231
155,0,230
155,0,229
155,0,228
155,0,227
155,0,226
155,0,225
155,0,224
155,0,223
155,0,222
155,0,221
155,0,220
155,0,218
155,0,217
155,0,213
155,0,211
155,0,210
155,0,209
155,0,207
155,0,206
155,0,204
155,0,203
155,0,202
155,0,201
155,0,200
155,0,199
155,0,198
155,0,197
155,0,195
155,0,194
155,0,193
155,0,192
155,0,191
155,0,190
155,0,189
155,0,188
155,0,186
155,0,185
155,0,184
155,0,183
155,1,177
155,0,175
155,0,167
155,0,166
155,1,162
155,0,159
155,0,158
155,0,157
155,0,156
155,0,155
155,0,154
155,0,153
155,0,152
155,0,151
155,0,150
155,0,149
155,0,147
155,0,146
155,0,145
155,0,144
155,0,143
155,0,142
155,0,141
155,0,138
155,0,136
155,0,135
155,0,134
155,0,133
155,0,132
155,0,131
155,0,130
155,0,129
155,0,128
155,0,127
155,0,126
155,0,125
155,0,124
155,0,123
155,0,122
155,0,121
155,0,120
155,0,119
155,0,118
155,0,117
155,0,116
155,0,115
155,0,114
155,0,113
155,0,112
155,0,110
155,0,109
155,0,108
155,0,107
155,0,105
155,0,103
155,0,102
155,0,101
155,0,100
155,0,99
155,0,98
155,0,97
155,0,96
155,0,95
155,0,94
155,0,93
155,0,92
155,0,91
155,0,89
155,0,88
155,0,85
155,0,83
155,0,80
155,0,79
155,0,78
155,0,76
155,0,75
155,0,73
155,0,72
155,0,71
155,0,70
155,0,69
155,0,67
155,0,65
155,0,64
155,0,63
155,0,62
155,0,60
155,0,59
155,0,58
155,0,57
155,0,56
155,0,52
155,0,51
155,0,50
155,0,48
155,0,46
155,0,42
155,0,39
155,0,37
155,0,35
155,1,33
155,0,32
155,0,22
155,1,19
155,0,16
155,1,4
155,0,3
154,0,330
154,1,314
154,0,307
154,0,304
154,0,301
154,0,297
154,0,286
154,0,285
154,0,284
154,0,283
154,0,281
154,0,278
154,0,277
154,0,272
154,0,271
154,0,270
154,0,269
154,0,268
154,0,267
154,0,264
154,0,263
154,0,262
154,0,261
154,0,258
154,0,254
154,0,252
154,0,248
154,0,238
154,0,236
154,0,235
154,0,234
154,0,233
154,0,232
154,0,231
154,0,230
154,0,229
154,0,228
154,0,226
154,0,225
154,0,224
154,0,223
154,0,221
154,0,218
154,0,210
154,0,209
154,0,206
154,0,203
154,0,202
154,0,201
154,0,200
154,0,193
154,0,192
154,0,186
154,0,184
154,0,183
154,1,177
154,1,162
154,1,161
154,0,158
154,0,157
154,0,147
154,0,146
154,0,144
154,0,142
154,0,141
154,0,140
154,0,136
154,0,134
154,0,132
154,0,131
154,0,127
154,0,125
154,0,123
154,0,121
154,0,118
154,0,105
154,0,101
154,0,100
154,0,99
154,0,97
154,0,95
154,0,94
154,0,93
154,0,92
154,0,89
154,0,88
154,0,85
154,0,80
154,0,79
154,0,74
154,0,73
154,0,71
154,0,70
154,0,67
154,0,65
154,0,64
154,0,63
154,0,60
154,0,58
154,1,49
154,0,46
154,1,45
154,0,44
154,1,41
154,1,40
154,0,37
154,1,34
154,1,33
154,0,32
154,1,28
154,0,27
154,1,24
154,1,22
154,1,21
154,1,20
154,1,19
154,1,17
154,1,12
154,1,11
154,1,10
154,1,9
154,1,5
154,1,4
154,1,2
154,1,0
153,1,314
153,0,301
153,1,291
153,0,286
153,0,268
153,0,267
153,0,266
153,0,265
153,0,264
153,0,262
153,0,261
153,0,260
153,0,258
153,0,238
153,0,237
153,0,236
153,0,233
153,0,232
153,0,231
153,0,229
153,0,228
153,0,226
153,0,225
153,0,224
153,0,221
153,0,217
153,0,216
153,0,213
153,0,210
153,0,209
153,0,208
153,0,207
153,0,206
153,0,204
153,0,203
153,0,202
153,0,201
153,0,200
153,0,198
153,0,196
153,0,195
153,0,193
153,0,192
153,0,186
153,0,185
153,0,183
153,0,175
153,0,167
153,0,166
153,1,161
153,0,147
153,0,146
153,0,144
153,0,143
153,0,142
153,0,141
153,0,138
153,0,136
153,0,105
153,0,100
153,0,94
153,0,91
153,0,89
153,0,88
153,0,86
153,0,85
153,0,83
153,0,81
153,0,80
153,0,79
153,0,78
153,0,77
153,0,73
153,0,72
153,0,71
153,0,70
153,0,67
153,0,66
153,0,65
153,0,64
153,0,63
153,0,62
153,0,60
153,0,58
153,1,50
153,1,49
153,1,34
153,1,33
153,1,22
153,0,13
153,1,11
153,1,5
152,0,343
152,0,342
152,0,341
152,0,340
152,0,339
152,0,338
152,0,337
152,0,334
152,0,333
152,0,329
152,0,328
152,0,327
152,0,315
152,0,309
152,0,308
152,0,304
152,0,303
152,0,301
152,0,299
152,0,298
152,0,297
152,0,296
152,0,286
152,0,285
152,0,284
152,0,283
152,0,281
152,0,279
152,0,278
152,0,277
152,0,276
152,0,275
152,0,274
152,0,273
152,0,272
152,0,271
152,0,270
152,0,269
152,0,268
152,0,267
152,0,266
152,0,265
152,0,264
152,0,263
152,0,262
152,0,261
152,0,260
152,0,259
152,0,258
152,0,257
152,0,255
152,0,254
152,0,253
152,0,252
152,0,251
152,0,250
152,0,249
152,0,248
152,0,245
152,0,243
152,0,242
152,0,241
152,0,239
152,0,238
152,0,237
152,0,236
152,0,235
152,0,233
152,0,232
152,0,231
152,0,230
152,0,229
152,0,228
152,0,227
152,0,226
152,0,225
152,0,224
152,0,223
152,0,222
152,0,221
152,0,220
152,0,219
152,0,218
152,0,217
152,0,215
152,0,214
152,0,213
152,0,212
152,0,210
152,0,209
152,0,208
152,0,207
152,0,206
152,0,204
152,0,203
152,0,202
152,0,201
152,0,200
152,0,199
152,0,198
152,0,197
152,0,196
152,0,195
152,0,193
152,0,192
152,0,191
152,0,190
152,0,189
152,0,188
152,0,187
152,0,186
152,0,185
152,0,184
152,0,183
152,0,175
152,0,174
152,0,168
152,0,167
152,0,166
152,0,165
152,0,159
152,0,158
152,0,157
152,0,156
152,0,153
152,0,152
152,0,151
152,0,149
152,0,148
152,0,147
152,0,146
152,0,145
152,0,144
152,0,143
152,0,142
152,0,141
152,0,138
152,0,137
152,0,136
152,0,135
152,0,134
152,0,133
152,0,132
152,0,131
152,0,130
152,0,129
152,0,128
152,0,127
152,0,126
152,0,125
152,0,124
152,0,123
152,0,122
152,0,121
152,0,120
152,0,119
152,0,118
152,0,117
152,0,116
152,0,115
152,0,114
152,0,113
152,0,112
152,0,111
152,0,110
152,0,109
152,0,108
152,0,107
152,0,105
152,0,103
152,0,102
152,0,101
152,0,100
152,0,99
152,0,98
152,0,97
152,0,96
152,0,95
152,0,94
152,0,93
152,0,92
152,0,91
152,0,89
152,0,88
152,0,87
152,0,86
152,0,85
152,0,84
152,0,83
152,0,81
152,0,80
152,0,79
152,0,78
152,0,77
152,0,76
152,0,75
152,0,74
152,0,73
152,0,72
152,0,71
152,0,70
152,0,69
152,0,67
152,0,66
152,0,65
152,0,64
152,0,62
152,0,61
152,0,60
152,0,58
152,0,57
152,0,56
152,0,52
152,0,51
152,0,50
152,0,48
152,0,47
152,0,46
152,0,44
152,0,42
152,0,41
152,0,39
152,0,38
152,0,37
152,0,36
152,0,35
152,0,34
152,0,32
152,0,27
152,0,22
152,0,21
152,0,16
152,0,14
152,0,13
152,0,6
152,0,3
151,0,329
151,0,327
151,1,314
151,0,303
151,0,301
151,0,298
151,0,297
151,0,295
151,0,294
151,0,286
151,0,285
151,0,284
151,0,283
151,0,281
151,0,278
151,0,277
151,0,276
151,0,274
151,0,272
151,0,271
151,0,270
151,0,269
151,0,268
151,0,267
151,0,266
151,0,265
151,0,264
151,0,263
151,0,262
151,0,261
151,0,260
151,0,258
151,0,257
151,0,254
151,0,252
151,0,248
151,0,243
151,0,242
151,0,238
151,0,237
151,0,236
151,0,233
151,0,232
151,0,231
151,0,230
151,0,229
151,0,228
151,0,226
151,0,225
151,0,224
151,0,223
151,0,221
151,0,219
151,0,218
151,0,217
151,0,216
151,0,214
151,0,213
151,0,212
151,0,210
151,0,209
151,0,207
151,0,206
151,0,204
151,0,203
151,0,202
151,0,201
151,0,200
151,0,198
151,0,195
151,0,194
151,0,193
151,0,192
151,0,191
151,0,190
151,0,189
151,0,188
151,0,187
151,0,186
151,0,184
151,0,183
151,0,167
151,0,166
151,1,162
151,0,158
151,0,157
151,0,147
151,0,146
151,0,144
151,0,143
151,0,142
151,0,141
151,0,140
151,0,138
151,0,137
151,0,136
151,0,134
151,0,132
151,0,131
151,0,127
151,0,125
151,0,123
151,0,122
151,0,121
151,0,119
151,0,118
151,0,117
151,0,116
151,0,114
151,0,113
151,0,109
151,0,105
151,0,103
151,0,99
151,0,98
151,0,97
151,0,95
151,0,94
151,0,93
151,0,92
151,0,91
151,0,89
151,0,88
151,0,86
151,0,85
151,0,83
151,0,82
151,0,81
151,0,80
151,0,79
151,0,78
151,0,77
151,0,75
151,0,74
151,0,73
151,0,72
151,0,71
151,0,70
151,0,69
151,0,67
151,0,66
151,0,65
151,0,64
151,0,63
151,0,62
151,0,60
151,0,59
151,0,58
151,0,57
151,0,56
151,1,49
151,0,46
151,0,44
151,1,41
151,1,40
151,0,37
151,1,33
151,0,32
151,1,28
151,1,22
151,1,17
151,1,10
151,1,5
151,1,4
151,1,2
151,1,0
150,0,340
150,0,339
150,0,329
150,0,327
150,0,308
150,0,307
150,0,302
150,0,301
150,0,297
150,0,286
150,0,285
150,0,284
150,0,283
150,0,281
150,0,279
150,0,278
150,0,277
150,0,276
150,0,275
150,0,274
150,0,272
150,0,271
150,0,270
150,0,269
150,0,268
150,0,267
150,0,266
150,0,264
150,0,262
150,0,261
150,0,260
150,0,259
150,0,258
150,0,257
150,0,255
150,0,254
150,0,252
150,0,250
150,0,248
150,0,243
150,0,242
150,0,241
150,0,238
150,0,237
150,0,236
150,0,233
150,0,232
150,0,231
150,0,230
150,0,229
150,0,228
150,0,226
150,0,225
150,0,224
150,0,223
150,0,221
150,0,220
150,0,218
150,0,213
150,0,210
150,0,209
150,0,207
150,0,206
150,0,203
150,0,202
150,0,201
150,0,200
150,0,198
150,0,197
150,0,196
150,0,195
150,0,193
150,0,192
150,0,191
150,0,190
150,0,189
150,0,186
150,0,185
150,0,184
150,0,183
150,0,167
150,1,162
150,1,161
150,0,159
150,0,158
150,0,157
150,0,156
150,0,155
150,0,153
150,0,152
150,0,151
150,0,150
150,0,149
150,0,148
150,0,147
150,0,146
150,0,144
150,0,143
150,0,141
150,0,138
150,0,136
150,0,135
150,0,134
150,0,132
150,0,131
150,0,128
150,0,127
150,0,125
150,0,123
150,0,121
150,0,119
150,0,118
150,0,117
150,0,116
150,0,115
150,0,114
150,0,113
150,0,112
150,0,109
150,0,108
150,0,105
150,0,103
150,0,101
150,0,100
150,0,99
150,0,97
150,0,95
150,0,94
150,0,93
150,0,92
150,0,91
150,0,89
150,0,88
150,0,85
150,0,83
150,0,82
150,0,80
150,0,79
150,0,78
150,0,74
150,0,73
150,0,72
150,0,71
150,0,70
150,0,67
150,0,65
150,0,64
150,0,63
150,0,62
150,0,60
150,0,58
150,0,57
150,0,52
150,0,51
150,1,49
150,0,46
150,0,44
150,0,37
150,1,33
150,0,32
150,1,28
150,1,22
150,1,21
150,1,20
150,1,19
150,1,17
150,0,16
150,0,14
150,0,13
150,1,11
150,1,10
150,1,7
150,1,4
149,0,333
149,0,329
149,1,314
149,0,304
149,0,301
149,0,298
149,0,297
149,0,286
149,0,283
149,0,281
149,0,279
149,0,278
149,0,275
149,0,272
149,0,271
149,0,270
149,0,269
149,0,268
149,0,267
149,0,264
149,0,262
149,0,261
149,0,260
149,0,259
149,0,258
149,0,254
149,0,252
149,0,248
149,0,243
149,0,242
149,0,238
149,0,237
149,0,233
149,0,232
149,0,231
149,0,230
149,0,229
149,0,228
149,0,226
149,0,225
149,0,224
149,0,223
149,0,221
149,0,218
149,0,209
149,0,206
149,0,203
149,0,202
149,0,201
149,0,200
149,0,193
149,0,192
149,0,188
149,0,186
149,0,183
149,0,167
149,1,163
149,1,162
149,1,161
149,0,158
149,0,157
149,0,147
149,0,144
149,0,143
149,0,142
149,0,141
149,0,140
149,0,136
149,0,135
149,0,134
149,0,132
149,0,131
149,0,129
149,0,127
149,0,125
149,0,123
149,0,122
149,0,121
149,0,118
149,0,117
149,0,103
149,0,101
149,0,99
149,0,95
149,0,94
149,0,93
149,0,92
149,0,91
149,0,89
149,0,88
149,0,80
149,0,79
149,0,73
149,0,72
149,0,70
149,0,67
149,0,65
149,0,62
149,0,60
149,0,58
149,1,50
149,1,49
149,0,46
149,0,44
149,1,41
149,1,40
149,0,37
149,1,34
149,1,33
149,1,28
149,1,26
149,1,24
149,1,22
149,1,21
149,1,19
149,1,17
149,1,12
149,1,11
149,1,10
149,1,9
149,1,7
149,1,6
149,1,4
149,1,2
149,1,0
148,0,340
148,0,339
148,0,333
148,0,329
148,0,325
148,0,312
148,0,308
148,0,304
148,0,301
148,0,297
148,0,286
148,0,285
148,0,284
148,0,283
148,0,282
148,0,281
148,0,279
148,0,278
148,0,276
148,0,275
148,0,274
148,0,273
148,0,272
148,0,271
148,0,270
148,0,269
148,0,268
148,0,267
148,0,266
148,0,265
148,0,264
148,0,263
148,0,262
148,0,261
148,0,260
148,0,259
148,0,258
148,0,257
148,0,255
148,0,254
148,0,253
148,0,252
148,0,251
148,0,250
148,0,249
148,0,248
148,0,243
148,0,242
148,0,241
148,0,237
148,0,236
148,0,235
148,0,233
148,0,232
148,0,230
148,0,229
148,0,228
148,0,226
148,0,225
148,0,224
148,0,223
148,0,221
148,0,220
148,0,218
148,0,217
148,0,216
148,0,213
148,0,210
148,0,209
148,0,207
148,0,206
148,0,204
148,0,203
148,0,202
148,0,201
148,0,200
148,0,198
148,0,193
148,0,192
148,0,190
148,0,189
148,0,186
148,0,184
148,0,183
148,1,177
148,0,175
148,0,168
148,0,167
148,0,166
148,0,165
148,1,162
148,0,159
148,0,158
148,0,157
148,0,156
148,0,155
148,0,154
148,0,153
148,0,151
148,0,150
148,0,147
148,0,146
148,0,144
148,0,143
148,0,142
148,0,141
148,0,138
148,0,137
148,0,136
148,0,135
148,0,134
148,0,133
148,0,132
148,0,131
148,0,130
148,0,129
148,0,128
148,0,127
148,0,126
148,0,125
148,0,123
148,0,122
148,0,121
148,0,120
148,0,119
148,0,118
148,0,117
148,0,116
148,0,115
148,0,114
148,0,113
148,0,112
148,0,110
148,0,109
148,0,108
148,0,105
148,0,103
148,0,101
148,0,100
148,0,99
148,0,98
148,0,96
148,0,95
148,0,94
148,0,93
148,0,92
148,0,91
148,0,89
148,0,88
148,0,86
148,0,85
148,0,83
148,0,81
148,0,80
148,0,79
148,0,78
148,0,75
148,0,73
148,0,72
148,0,71
148,0,70
148,0,69
148,0,67
148,0,65
148,0,64
148,0,62
148,0,60
148,0,58
148,0,52
148,1,49
148,0,48
148,0,46
148,0,39
148,0,37
148,0,35
148,1,33
148,0,32
148,1,31
148,1,30
148,1,28
148,0,27
148,1,26
148,1,24
148,0,22
148,1,21
148,0,13
148,1,11
148,1,10
148,1,4
148,0,3
147,0,340
147,0,339
147,0,338
147,0,337
147,0,333
147,0,329
147,0,324
147,0,320
147,0,319
147,0,317
147,0,316
147,0,308
147,0,304
147,0,301
147,0,297
147,0,288
147,0,287
147,0,286
147,0,285
147,0,284
147,0,283
147,0,281
147,0,280
147,0,279
147,0,278
147,0,277
147,0,276
147,0,275
147,0,274
147,0,273
147,0,272
147,0,271
147,0,270
147,0,269
147,0,268
147,0,267
147,0,266
147,0,265
147,0,264
147,0,263
147,0,262
147,0,261
147,0,260
147,0,259
147,0,258
147,0,257
147,0,256
147,0,255
147,0,254
147,0,253
147,0,252
147,0,251
147,0,250
147,0,249
147,0,248
147,0,245
147,0,243
147,0,242
147,0,241
147,0,238
147,0,237
147,0,236
147,0,235
147,0,234
147,0,233
147,0,232
147,0,231
147,0,230
147,0,229
147,0,228
147,0,227
147,0,226
147,0,225
147,0,224
147,0,223
147,0,221
147,0,220
147,0,218
147,0,217
147,0,214
147,0,213
147,0,210
147,0,209
147,0,208
147,0,207
147,0,206
147,0,204
147,0,202
147,0,201
147,0,200
147,0,198
147,0,196
147,0,195
147,0,193
147,0,192
147,0,190
147,0,189
147,0,186
147,0,184
147,0,183
147,0,168
147,0,166
147,0,165
147,1,162
147,1,161
147,0,159
147,0,158
147,0,157
147,0,148
147,0,147
147,0,146
147,0,145
147,0,144
147,0,143
147,0,142
147,0,141
147,0,140
147,0,138
147,0,137
147,0,136
147,0,135
147,0,134
147,0,132
147,0,131
147,0,130
147,0,129
147,0,128
147,0,127
147,0,125
147,0,123
147,0,122
147,0,121
147,0,120
147,0,119
147,0,118
147,0,117
147,0,116
147,0,115
147,0,114
147,0,113
147,0,109
147,0,105
147,0,103
147,0,101
147,0,100
147,0,99
147,0,98
147,0,97
147,0,95
147,0,94
147,0,92
147,0,91
147,0,89
147,0,88
147,0,85
147,0,83
147,0,80
147,0,79
147,0,76
147,0,75
147,0,73
147,0,72
147,0,71
147,0,70
147,0,69
147,0,67
147,0,65
147,0,63
147,0,62
147,0,60
147,0,58
147,1,49
147,0,46
147,0,44
147,0,42
147,0,37
147,0,36
147,0,35
147,1,33
147,0,32
147,1,28
147,1,24
147,1,17
147,0,16
147,0,14
147,1,11
147,1,10
147,0,6
147,1,4
146,0,333
146,0,331
146,0,324
146,0,323
146,0,321
146,0,320
146,0,317
146,1,302
146,0,298
146,0,297
146,0,286
146,0,255
146,0,254
146,0,252
146,0,244
146,0,242
146,0,240
146,0,239
146,0,238
146,0,236
146,0,235
146,0,232
146,0,231
146,0,230
146,0,229
146,0,228
146,0,227
146,0,226
146,0,225
146,0,224
146,0,223
146,0,222
146,0,221
146,1,215
146,0,210
146,0,209
146,0,207
146,0,206
146,0,204
146,0,202
146,0,200
146,0,198
146,0,197
146,0,193
146,0,192
146,0,190
146,0,189
146,0,188
146,0,186
146,0,184
146,0,183
146,0,181
146,0,180
146,0,179
146,1,177
146,0,172
146,0,171
146,0,167
146,1,163
146,1,162
146,0,160
146,0,140
146,0,133
146,0,122
146,0,121
146,0,118
146,0,117
146,0,112
146,0,106
146,0,105
146,0,103
146,0,100
146,0,99
146,0,98
146,0,96
146,0,95
146,0,94
146,0,93
146,0,92
146,0,91
146,0,88
146,0,80
146,0,70
146,0,67
146,0,64
146,0,60
146,0,59
146,0,58
146,0,57
146,0,56
146,0,55
146,0,54
146,0,44
146,0,39
146,1,33
146,1,30
146,1,21
146,1,20
146,1,19
146,1,17
146,1,11
146,1,6
146,0,1
145,0,337
145,0,333
145,0,329
145,0,325
145,0,308
145,0,306
145,0,304
145,0,302
145,0,301
145,0,297
145,0,286
145,0,283
145,0,282
145,0,281
145,0,279
145,0,278
145,0,277
145,0,276
145,0,275
145,0,274
145,0,272
145,0,271
145,0,270
145,0,269
145,0,256
145,0,248
145,0,247
145,0,242
145,0,240
145,0,239
145,0,238
145,0,237
145,0,236
145,0,235
145,0,234
145,0,233
145,0,232
145,0,231
145,0,229
145,0,228
145,0,227
145,0,224
145,0,223
145,0,221
145,0,220
145,0,218
145,0,211
145,0,210
145,0,209
145,0,208
145,0,206
145,0,205
145,0,204
145,0,203
145,0,202
145,0,201
145,0,200
145,0,199
145,0,198
145,0,197
145,0,196
145,0,195
145,0,193
145,0,192
145,0,190
145,0,189
145,0,188
145,0,186
145,0,185
145,0,184
145,0,183
145,1,177
145,0,174
145,0,169
145,0,166
145,0,157
145,0,139
145,0,134
145,0,131
145,0,129
145,0,125
145,0,124
145,0,123
145,0,122
145,0,109
145,0,106
145,0,105
145,0,103
145,0,101
145,0,100
145,0,99
145,0,98
145,0,97
145,0,95
145,0,94
145,0,93
145,0,92
145,0,91
145,0,89
145,0,88
145,0,85
145,0,80
145,0,79
145,0,78
145,0,77
145,0,76
145,0,75
145,0,73
145,0,72
145,0,71
145,0,67
145,0,66
145,0,65
145,0,64
145,0,63
145,0,62
145,0,60
145,0,58
145,0,56
145,0,52
145,1,49
145,0,44
145,1,40
145,0,36
145,0,35
145,1,33
145,0,32
145,1,28
145,1,22
145,1,21
145,0,16
145,0,14
145,0,13
145,1,7
145,0,6
145,1,4
144,0,339
144,0,337
144,0,329
144,0,327
144,0,324
144,0,322
144,0,321
144,0,320
144,0,305
144,0,301
144,0,298
144,0,297
144,0,294
144,0,286
144,0,284
144,0,283
144,0,281
144,0,280
144,0,279
144,0,277
144,0,276
144,0,274
144,0,273
144,0,272
144,0,271
144,0,270
144,0,269
144,0,268
144,0,267
144,0,266
144,0,265
144,0,264
144,0,263
144,0,262
144,0,261
144,0,260
144,0,259
144,0,258
144,0,257
144,0,256
144,0,254
144,0,252
144,0,248
144,0,243
144,0,242
144,0,238
144,0,237
144,0,236
144,0,235
144,0,232
144,0,230
144,0,229
144,0,228
144,0,226
144,0,225
144,0,224
144,0,223
144,0,221
144,0,220
144,0,218
144,0,210
144,0,209
144,0,208
144,0,207
144,0,206
144,0,204
144,0,203
144,0,202
144,0,201
144,0,200
144,0,198
144,0,197
144,0,195
144,0,194
144,0,193
144,0,192
144,0,190
144,0,189
144,0,188
144,0,186
144,0,184
144,0,183
144,0,182
144,0,181
144,0,179
144,0,175
144,0,172
144,0,171
144,0,167
144,1,162
144,0,159
144,0,158
144,0,157
144,0,153
144,0,147
144,0,146
144,0,144
144,0,143
144,0,141
144,0,140
144,0,138
144,0,136
144,0,135
144,0,134
144,0,132
144,0,131
144,0,130
144,0,129
144,0,128
144,0,125
144,0,123
144,0,122
144,0,121
144,0,118
144,0,114
144,0,109
144,0,108
144,0,105
144,0,101
144,0,100
144,0,99
144,0,95
144,0,94
144,0,93
144,0,92
144,0,91
144,0,89
144,0,88
144,0,86
144,0,85
144,0,80
144,0,79
144,0,78
144,0,77
144,0,76
144,0,73
144,0,72
144,0,71
144,0,70
144,0,67
144,0,65
144,0,64
144,0,63
144,0,62
144,0,60
144,0,59
144,0,58
144,0,57
144,0,55
144,0,54
144,1,50
144,1,49
144,0,44
144,1,40
144,0,37
144,1,34
144,1,33
144,0,32
144,1,28
144,1,22
144,1,21
144,1,20
144,1,19
144,1,11
144,1,7
144,1,4
144,0,3
144,0,1
143,0,333
143,1,314
143,0,284
143,0,283
143,0,281
143,0,278
143,0,277
143,0,276
143,0,274
143,0,272
143,0,270
143,0,269
143,0,268
143,0,267
143,0,264
143,0,262
143,0,261
143,0,260
143,0,258
143,0,257
143,0,254
143,0,252
143,0,248
143,0,238
143,0,230
143,0,229
143,0,228
143,1,168
143,1,162
143,0,159
143,0,158
143,0,157
143,0,147
143,0,146
143,0,144
143,0,143
143,0,141
143,0,135
143,0,132
143,0,131
143,1,130
143,0,128
143,0,127
143,0,125
143,0,123
143,0,121
143,0,105
143,0,103
143,0,100
143,0,99
143,0,91
143,0,74
143,1,50
143,1,49
143,1,41
143,1,40
143,1,34
143,1,33
143,1,30
143,1,28
143,1,24
143,1,22
143,1,21
143,1,9
143,1,7
143,1,6
143,1,4
143,1,2
143,1,0
142,0,333
142,0,329
142,0,308
142,0,304
142,0,303
142,0,302
142,0,301
142,0,298
142,0,297
142,0,286
142,0,280
142,0,261
142,0,254
142,0,250
142,0,247
142,0,242
142,0,240
142,0,239
142,0,238
142,0,237
142,0,236
142,0,233
142,0,232
142,0,231
142,0,230
142,0,229
142,0,228
142,0,226
142,0,225
142,0,224
142,0,223
142,0,222
142,0,221
142,0,219
142,0,218
142,0,217
142,0,216
142,0,215
142,0,214
142,0,213
142,0,212
142,0,211
142,0,210
142,0,209
142,0,208
142,0,207
142,0,206
142,0,204
142,0,203
142,0,202
142,0,201
142,0,200
142,0,199
142,0,198
142,0,197
142,0,196
142,0,193
142,0,192
142,0,191
142,0,190
142,0,189
142,0,188
142,0,186
142,0,185
142,0,184
142,0,183
142,0,167
142,0,166
142,0,165
142,1,162
142,0,140
142,0,134
142,0,127
142,1,124
142,0,121
142,0,118
142,0,117
142,0,107
142,0,106
142,0,105
142,0,103
142,0,100
142,0,99
142,0,97
142,0,96
142,0,95
142,0,94
142,0,93
142,0,92
142,0,91
142,0,89
142,0,88
142,0,87
142,0,86
142,0,85
142,0,84
142,0,83
142,0,82
142,0,81
142,0,80
142,0,79
142,0,78
142,0,77
142,0,75
142,0,74
142,0,73
142,0,71
142,0,70
142,0,69
142,0,67
142,0,66
142,0,65
142,0,64
142,0,63
142,0,62
142,0,60
142,0,58
142,0,44
142,1,41
142,0,39
142,0,37
142,0,36
142,1,33
142,0,32
142,1,30
142,1,28
142,1,26
142,1,24
142,1,22
142,1,21
142,1,11
142,1,7
142,1,6
141,0,333
141,0,331
141,0,308
141,0,307
141,0,304
141,0,301
141,0,298
141,0,297
141,0,286
141,0,254
141,0,247
141,0,243
141,0,242
141,0,240
141,0,239
141,0,238
141,0,237
141,0,236
141,0,235
141,0,233
141,0,232
141,0,231
141,0,230
141,0,229
141,0,228
141,0,226
141,0,225
141,0,224
141,0,223
141,0,222
141,0,221
141,0,218
141,0,213
141,0,210
141,0,209
141,0,206
141,0,204
141,0,203
141,0,202
141,0,201
141,0,200
141,0,198
141,0,193
141,0,192
141,0,190
141,0,189
141,0,188
141,0,186
141,0,184
141,0,183
141,0,167
141,1,162
141,0,152
141,0,122
141,0,121
141,0,119
141,0,118
141,0,106
141,0,105
141,0,104
141,0,103
141,0,100
141,0,99
141,0,95
141,0,94
141,0,93
141,0,92
141,0,91
141,0,89
141,0,88
141,0,85
141,0,83
141,0,80
141,0,79
141,0,78
141,0,73
141,0,72
141,0,71
141,0,70
141,0,69
141,0,67
141,0,65
141,0,64
141,0,60
141,0,58
141,0,44
141,0,37
141,1,31
141,1,28
141,0,27
141,1,22
141,1,21
141,1,20
141,1,19
141,1,17
141,1,12
141,1,11
141,1,7
140,0,333
140,0,331
140,0,329
140,0,325
140,0,310
140,0,304
140,0,302
140,0,301
140,0,298
140,0,296
140,0,293
140,0,286
140,0,254
140,0,252
140,0,250
140,0,247
140,0,242
140,0,239
140,0,238
140,0,237
140,0,236
140,0,233
140,0,232
140,0,230
140,0,229
140,0,228
140,0,226
140,0,225
140,0,224
140,0,223
140,0,222
140,0,221
140,0,220
140,0,218
140,0,210
140,0,209
140,0,206
140,0,204
140,0,203
140,0,202
140,0,201
140,0,200
140,0,198
140,0,197
140,0,196
140,0,195
140,0,193
140,0,192
140,0,191
140,0,190
140,0,189
140,0,187
140,0,186
140,0,185
140,0,184
140,0,183
140,0,174
140,0,167
140,0,166
140,1,162
140,0,152
140,0,127
140,0,121
140,0,119
140,0,118
140,0,117
140,0,107
140,0,106
140,0,103
140,0,100
140,0,99
140,0,95
140,0,93
140,0,91
140,0,89
140,0,88
140,0,85
140,0,80
140,0,79
140,0,78
140,0,77
140,0,76
140,0,75
140,0,73
140,0,72
140,0,71
140,0,70
140,0,69
140,0,67
140,0,65
140,0,64
140,0,63
140,0,61
140,0,60
140,0,58
140,0,57
140,0,56
140,1,44
140,0,39
140,1,33
140,1,31
140,1,29
140,1,22
140,1,21
140,0,13
139,0,331
139,0,329
139,0,325
139,0,304
139,0,301
139,0,286
139,0,280
139,0,250
139,0,239
139,0,228
139,0,226
139,0,225
139,0,224
139,0,223
139,0,222
139,0,221
139,0,220
139,0,218
139,0,217
139,0,214
139,0,213
139,0,211
139,0,210
139,0,209
139,0,208
139,0,207
139,0,206
139,0,204
139,0,203
139,0,202
139,0,201
139,0,200
139,0,198
139,0,197
139,0,196
139,0,195
139,0,193
139,0,192
